"filename", "language", "JavaScript", "JSON", "JavaScript JSX", "Markdown", "PostCSS", "TypeScript", "JSON with Comments", "TypeScript JSX", "Python", "XML", "HTML", "Docker", "C++", "comment", "blank", "total"
"e:\wireup.ai - new\backend\src\scripts\test-chat-flow.ts", "TypeScript", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 1, 6, 48
"e:\wireup.ai - new\backend\src\scripts\test-ideation-endpoint.ts", "TypeScript", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 1, 10, 54
"e:\wireup.ai - new\backend\src\scripts\test-kicad-regex.ts", "TypeScript", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 6, 9, 62
"e:\wireup.ai - new\backend\src\scripts\test-library-search.ts", "TypeScript", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 5, 7, 66
"e:\wireup.ai - new\backend\src\scripts\test-live-thinking.ts", "TypeScript", 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 5, 15, 90
"e:\wireup.ai - new\backend\src\scripts\test-project-by-id.ts", "TypeScript", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 2, 6, 49
"e:\wireup.ai - new\backend\src\services\agent2tools.declarations.ts", "TypeScript", 0, 0, 0, 0, 0, 493, 0, 0, 0, 0, 0, 0, 0, 6, 12, 511
"e:\wireup.ai - new\backend\src\services\agent2tools.service.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 21, 2, 24
"e:\wireup.ai - new\backend\src\services\ai.services.test.ts", "TypeScript", 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 3, 9, 112
"e:\wireup.ai - new\backend\src\services\ai.services.ts", "TypeScript", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 16, 6, 74
"e:\wireup.ai - new\backend\src\services\assembly.service.ts", "TypeScript", 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 20, 15, 105
"e:\wireup.ai - new\backend\src\services\blender.service.ts", "TypeScript", 0, 0, 0, 0, 0, 203, 0, 0, 0, 0, 0, 0, 0, 15, 19, 237
"e:\wireup.ai - new\backend\src\services\compileQueue.service.ts", "TypeScript", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 6, 15, 98
"e:\wireup.ai - new\backend\src\services\component-definition.service.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\wireup.ai - new\backend\src\services\easyeda.service.ts", "TypeScript", 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 16, 23, 167
"e:\wireup.ai - new\backend\src\services\gemini.service.ts", "TypeScript", 0, 0, 0, 0, 0, 616, 0, 0, 0, 0, 0, 0, 0, 133, 22, 771
"e:\wireup.ai - new\backend\src\services\keyRotation.service.ts", "TypeScript", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 1, 5
"e:\wireup.ai - new\backend\src\services\kicad.service.ts", "TypeScript", 0, 0, 0, 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 18, 27, 304
"e:\wireup.ai - new\backend\src\services\library.service.ts", "TypeScript", 0, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 18, 35, 276
"e:\wireup.ai - new\backend\src\services\model.service.ts", "TypeScript", 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 20, 25, 167
"e:\wireup.ai - new\backend\src\services\modelConversion.service.ts", "TypeScript", 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 30, 24, 223
"e:\wireup.ai - new\backend\src\services\newflow.agent.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"e:\wireup.ai - new\backend\src\services\pin.service.ts", "TypeScript", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 16, 18, 127
"e:\wireup.ai - new\backend\src\services\pinResolver.service.ts", "TypeScript", 0, 0, 0, 0, 0, 518, 0, 0, 0, 0, 0, 0, 0, 42, 70, 630
"e:\wireup.ai - new\backend\src\services\pipeline.service.ts", "TypeScript", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 41, 22, 144
"e:\wireup.ai - new\backend\src\services\registry-codegen.service.test.ts", "TypeScript", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 6, 10, 58
"e:\wireup.ai - new\backend\src\services\registry-codegen.service.ts", "TypeScript", 0, 0, 0, 0, 0, 634, 0, 0, 0, 0, 0, 0, 0, 26, 103, 763
"e:\wireup.ai - new\backend\src\services\registry.services.ts", "TypeScript", 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 3, 14, 88
"e:\wireup.ai - new\backend\src\services\shopping.service.ts", "TypeScript", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 16, 11, 80
"e:\wireup.ai - new\backend\src\services\snapeda.service.ts", "TypeScript", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 7, 7, 95
"e:\wireup.ai - new\backend\src\services\validation.service.ts", "TypeScript", 0, 0, 0, 0, 0, 404, 0, 0, 0, 0, 0, 0, 0, 41, 59, 504
"e:\wireup.ai - new\backend\src\services\voice.service.ts", "TypeScript", 0, 0, 0, 0, 0, 381, 0, 0, 0, 0, 0, 0, 0, 6, 60, 447
"e:\wireup.ai - new\backend\src\services\wokwi-local.service.ts", "TypeScript", 0, 0, 0, 0, 0, 562, 0, 0, 0, 0, 0, 0, 0, 2, 105, 669
"e:\wireup.ai - new\backend\src\services\wokwi-mcp-client.service.ts", "TypeScript", 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 3, 25, 139
"e:\wireup.ai - new\backend\src\services\wokwi-runner.service.ts", "TypeScript", 0, 0, 0, 0, 0, 263, 0, 0, 0, 0, 0, 0, 0, 2, 52, 317
"e:\wireup.ai - new\backend\src\shared\types\SimulationBundle.ts", "TypeScript", 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 14, 24, 166
"e:\wireup.ai - new\backend\src\simulation\SimulationCompiler.ts", "TypeScript", 0, 0, 0, 0, 0, 286, 0, 0, 0, 0, 0, 0, 0, 21, 35, 342
"e:\wireup.ai - new\backend\src\simulation\analyzer\sketchAnalyzer.ts", "TypeScript", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 4, 6, 53
"e:\wireup.ai - new\backend\src\simulation\archetype\archetypeScorer.ts", "TypeScript", 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 1, 6, 76
"e:\wireup.ai - new\backend\src\simulation\mcu\mcuProfiles.ts", "TypeScript", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 3, 5, 81
"e:\wireup.ai - new\backend\src\simulation\peripherals\peripheralRegistry.ts", "TypeScript", 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 10, 12, 80
"e:\wireup.ai - new\backend\src\simulation\pins\pinResolver.ts", "TypeScript", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 5, 15, 72
"e:\wireup.ai - new\backend\src\simulation\validation\wiringValidator.ts", "TypeScript", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 4, 6, 87
"e:\wireup.ai - new\backend\src\utils\boardLock.ts", "TypeScript", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 14, 12, 81
"e:\wireup.ai - new\backend\src\utils\bom.utils.ts", "TypeScript", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 2, 1, 28
"e:\wireup.ai - new\backend\src\utils\parseAIResponse.ts", "TypeScript", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 26, 17, 119
"e:\wireup.ai - new\backend\src\utils\validateDiagram.ts", "TypeScript", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 14, 12, 65
"e:\wireup.ai - new\backend\src\utils\validateSketch.ts", "TypeScript", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 12, 11, 49
"e:\wireup.ai - new\backend\storage\models\csa37f72-wlcsp24.glb.json", "JSON", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"e:\wireup.ai - new\backend\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 24
"e:\wireup.ai - new\claude.md", "Markdown", 0, 0, 0, 3530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 470, 4000
"e:\wireup.ai - new\drone_1\esp32_firmware.ino", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 30, 32, 195
"e:\wireup.ai - new\drone_1\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1889, 0, 0, 16, 290, 2195
"e:\wireup.ai - new\drone_1\server.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 25, 23, 184
"e:\wireup.ai - new\drone_website_controller_1\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1071, 0, 0, 17, 159, 1247
"e:\wireup.ai - new\file_churn.js", "JavaScript", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 130
"e:\wireup.ai - new\frontend\README.md", "Markdown", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 75
"e:\wireup.ai - new\frontend\eslint.config.js", "JavaScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 24
"e:\wireup.ai - new\frontend\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"e:\wireup.ai - new\frontend\package-lock.json", "JSON", 0, 4567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4568
"e:\wireup.ai - new\frontend\package.json", "JSON", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49
"e:\wireup.ai - new\frontend\src\App.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 7, 15, 100
"e:\wireup.ai - new\frontend\src\assets\react.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"e:\wireup.ai - new\frontend\src\assets\vite.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"e:\wireup.ai - new\frontend\src\components\AIReasoningPanel\AIReasoningPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 712, 0, 0, 0, 0, 0, 55, 51, 818
"e:\wireup.ai - new\frontend\src\components\ChatRichText.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 2, 15, 85
"e:\wireup.ai - new\frontend\src\components\CircuitDiagram\CircuitDiagram.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 538, 0, 0, 0, 0, 0, 54, 56, 648
"e:\wireup.ai - new\frontend\src\components\CreateProjectModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 2, 15, 135
"e:\wireup.ai - new\frontend\src\components\DesignChat.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 2, 16, 193
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\DiscoveryModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 666, 0, 0, 0, 0, 0, 44, 83, 793
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\components\ConflictResolution.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\components\MilestoneCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 1, 6, 84
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\components\ModelSelector.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 10, 14, 194
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\components\RateLimitTimer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\hooks\useAutoScroll.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\hooks\useDiscoverySession.ts", "TypeScript", 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 6, 25, 140
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\hooks\useFormulationSocket.ts", "TypeScript", 0, 0, 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 5, 67, 252
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\hooks\useSessionRestore.ts", "TypeScript", 0, 0, 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 6, 39, 233
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\panels\AgentConsole.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 269, 0, 0, 0, 0, 0, 5, 14, 288
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\panels\BomPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 2, 4, 99
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\panels\HardwareAssembly.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 3, 5, 81
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\panels\InspectorPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 6, 129
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\panels\MilestonesPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 3, 28
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\panels\ProgressTracker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 5, 124
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\panels\ProjectChatPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0, 0, 9, 20, 322
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\panels\WiringPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\phases\DiscoveryPhase.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 422, 0, 0, 0, 0, 0, 23, 20, 465
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\phases\FormulationPhase.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 751, 0, 0, 0, 0, 0, 51, 72, 874
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\selectors\conflict.selectors.ts", "TypeScript", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 1, 9, 54
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\selectors\decision.selectors.ts", "TypeScript", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 1, 16, 80
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\selectors\progress.selectors.ts", "TypeScript", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 1, 15, 76
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\selectors\stage.selectors.ts", "TypeScript", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 1, 10, 66
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\services\discoveryApi.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\services\formulationApi.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\services\simulatorApi.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\types\bom.types.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\types\log.types.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\types\milestone.types.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\types\session.types.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\utils\exportData.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\utils\sessionHydration.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"e:\wireup.ai - new\frontend\src\components\DiscoveryModal\utils\socketEvents.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"e:\wireup.ai - new\frontend\src\components\Forge3D.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 1018, 0, 0, 0, 0, 0, 17, 69, 1104
"e:\wireup.ai - new\frontend\src\components\InteractiveNodeGraph.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 414, 0, 0, 0, 0, 0, 33, 52, 499
"e:\wireup.ai - new\frontend\src\components\PipelineAuditTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 399, 0, 0, 0, 0, 0, 13, 30, 442
"e:\wireup.ai - new\frontend\src\components\ProjectQuestionnaire\ProjectQuestionnaire.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 12, 19, 275
"e:\wireup.ai - new\frontend\src\components\Simulator3D.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 543, 0, 0, 0, 0, 0, 35, 51, 629
"e:\wireup.ai - new\frontend\src\components\ThreeViewport.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 550, 0, 0, 0, 0, 0, 83, 87, 720
"e:\wireup.ai - new\frontend\src\components\WokwiProofLab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 819, 0, 0, 0, 0, 0, 35, 84, 938
"e:\wireup.ai - new\frontend\src\components\WokwiSimulator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 720, 0, 0, 0, 0, 0, 15, 96, 831
"e:\wireup.ai - new\frontend\src\components\shared\ErrorBoundary.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 4, 17, 181
"e:\wireup.ai - new\frontend\src\components\shared\ProjectLayout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 10, 12, 145
"e:\wireup.ai - new\frontend\src\components\shared\StageNav.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 3, 21, 193
"e:\wireup.ai - new\frontend\src\components\sim\Avr8jsRunner.ts", "TypeScript", 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 7, 22, 192
"e:\wireup.ai - new\frontend\src\components\sim\CodeEditor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 2, 3, 30
"e:\wireup.ai - new\frontend\src\components\sim\ComponentLibrary.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 13, 14, 108
"e:\wireup.ai - new\frontend\src\components\sim\ComponentLibraryData.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 2, 3, 104
"e:\wireup.ai - new\frontend\src\components\sim\DiagramViewer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 11, 17, 167
"e:\wireup.ai - new\frontend\src\components\sim\LibraryManager.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 12, 18, 183
"e:\wireup.ai - new\frontend\src\components\sim\SerialMonitor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 12, 12, 113
"e:\wireup.ai - new\frontend\src\components\sim\SimCanvas.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 3, 19, 175
"e:\wireup.ai - new\frontend\src\components\sim\SimulatorCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 2, 3, 14
"e:\wireup.ai - new\frontend\src\components\sim\SimulatorWorkspace.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 345, 0, 0, 0, 0, 0, 13, 38, 396
"e:\wireup.ai - new\frontend\src\components\sim\WireOverlay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 5, 5, 80
"e:\wireup.ai - new\frontend\src\components\sim\WirePreview.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 2, 3, 16
"e:\wireup.ai - new\frontend\src\components\sim\diagramStorage.ts", "TypeScript", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 4, 10, 67
"e:\wireup.ai - new\frontend\src\components\sim\types.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6
"e:\wireup.ai - new\frontend\src\components\ui\PromptInputDynamicGrow.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 263, 0, 0, 0, 0, 0, 2, 22, 287
"e:\wireup.ai - new\frontend\src\hooks\useCompiler.ts", "TypeScript", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 10, 12, 106
"e:\wireup.ai - new\frontend\src\hooks\useIsMobile.ts", "TypeScript", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 2, 5, 19
"e:\wireup.ai - new\frontend\src\hooks\useMicRecorder.ts", "TypeScript", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 7, 14, 106
"e:\wireup.ai - new\frontend\src\hooks\useVoiceGuidance.ts", "TypeScript", 0, 0, 0, 0, 0, 565, 0, 0, 0, 0, 0, 0, 0, 10, 110, 685
"e:\wireup.ai - new\frontend\src\index.css", "PostCSS", 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 35, 33, 253
"e:\wireup.ai - new\frontend\src\lib\axios.ts", "TypeScript", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 2, 1, 18
"e:\wireup.ai - new\frontend\src\lib\firebase.ts", "TypeScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 3, 5, 27
"e:\wireup.ai - new\frontend\src\main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 1, 4, 37
"e:\wireup.ai - new\frontend\src\pages\AssemblyPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 417, 0, 0, 0, 0, 0, 249, 26, 692
"e:\wireup.ai - new\frontend\src\pages\AuthPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 174, 0, 0, 0, 0, 0, 6, 21, 201
"e:\wireup.ai - new\frontend\src\pages\BuildNewPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 1296, 0, 0, 0, 0, 0, 70, 110, 1476
"e:\wireup.ai - new\frontend\src\pages\BuildPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 1256, 0, 0, 0, 0, 0, 49, 56, 1361
"e:\wireup.ai - new\frontend\src\pages\ComponentsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 713, 0, 0, 0, 0, 0, 29, 39, 781
"e:\wireup.ai - new\frontend\src\pages\HeroPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 255, 0, 0, 0, 0, 0, 17, 29, 301
"e:\wireup.ai - new\frontend\src\pages\HomePage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 982, 0, 0, 0, 0, 0, 5, 88, 1075
"e:\wireup.ai - new\frontend\src\pages\IdeationPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 586, 0, 0, 0, 0, 0, 24, 30, 640
"e:\wireup.ai - new\frontend\src\pages\ShoppingPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 282, 0, 0, 0, 0, 0, 13, 19, 314
"e:\wireup.ai - new\frontend\src\pages\Simulator3DPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 624, 0, 0, 0, 0, 0, 29, 75, 728
"e:\wireup.ai - new\frontend\src\store\useAuthStore.ts", "TypeScript", 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 21, 140
"e:\wireup.ai - new\frontend\src\store\useProjectStore.ts", "TypeScript", 0, 0, 0, 0, 0, 628, 0, 0, 0, 0, 0, 0, 0, 69, 76, 773
"e:\wireup.ai - new\frontend\src\store\useSimulatorStore.ts", "TypeScript", 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 11, 25, 162
"e:\wireup.ai - new\frontend\src\store\useThemeStore.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 3, 17
"e:\wireup.ai - new\frontend\src\styles\desktop.css", "PostCSS", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 28
"e:\wireup.ai - new\frontend\src\styles\forge3d.css", "PostCSS", 0, 0, 0, 0, 384, 0, 0, 0, 0, 0, 0, 0, 0, 15, 58, 457
"e:\wireup.ai - new\frontend\src\styles\mobile.css", "PostCSS", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 87
"e:\wireup.ai - new\frontend\src\utils\physics.ts", "TypeScript", 0, 0, 0, 0, 0, 247, 0, 0, 0, 0, 0, 0, 0, 45, 62, 354
